"rec_id_fk","species","variety","color","aroma","flavor","aftertaste","acidity","body","balance","uniformity","clean_cup","sweetness","moisture","quakers","defect_one","defect_two"
987,"Arabica","Mundo Novo","Green","7.58","7.42","7.50","7.25","7.75","7.58","9.33","10.00","9.33","0.11","0.00","5.00","8.00"
988,"Arabica","Other",NULL,"7.33","7.33","7.33","7.42","7.33","7.33","10.00","10.00","10.00","0.11","0.00","0.00","1.00"
989,"Arabica","Pache Comun",NULL,"7.42","7.17","7.33","7.42","7.25","7.33","10.00","10.00","10.00","0.00","0.00","0.00","0.00"
990,"Arabica","Other","Green","7.42","7.33","7.33","7.25","7.25","7.33","10.00","10.00","10.00","0.13","0.00","0.00","2.00"
991,"Arabica","Caturra","Green","7.42","7.25","7.17","7.25","7.25","7.58","10.00","10.00","10.00","0.13","0.00","0.00","0.00"
992,"Arabica","Other","Green","7.67","7.75","7.67","7.58","7.58","7.67","6.67","10.00","10.00","0.00","0.00","0.00","0.00"
993,"Arabica","Typica","None","7.25","7.42","7.33","7.33","7.17","7.33","10.00","10.00","10.00","0.13","0.00","5.00","16.00"
994,"Arabica","Typica","Green","7.33","7.25","7.33","7.42","7.25","7.42","10.00","10.00","10.00","0.12","0.00","0.00","2.00"
995,"Arabica","Typica","Green","7.33","7.33","7.25","7.42","7.25","7.25","10.00","10.00","10.00","0.11","0.00","0.00","5.00"
996,"Arabica","Typica","Green","7.42","7.33","7.25","7.42","7.17","7.25","10.00","10.00","10.00","0.10","0.00","0.00","1.00"
997,"Arabica","Hawaiian Kona","Blue-Green","7.42","7.42","7.25","7.58","6.92","7.17","10.00","10.00","10.00","0.06","0.00","0.00","0.00"
998,"Arabica","Bourbon","Green","7.25","7.25","7.17","7.50","7.33","7.17","10.00","10.00","10.00","0.11","6.00","0.00","9.00"
999,"Arabica","Bourbon","Green","7.42","7.08","7.08","7.33","7.25","7.58","10.00","10.00","10.00","0.00","2.00","0.00","6.00"
1000,"Arabica","Yellow Bourbon","Bluish-Green","7.33","7.17","7.17","7.67","7.33","7.17","10.00","10.00","10.00","0.11","2.00","0.00","3.00"
1001,"Arabica","Bourbon","Green","7.42","7.25","7.17","7.50","7.25","7.17","10.00","10.00","10.00","0.09","0.00","0.00","8.00"
1002,"Arabica","Caturra","Green","7.67","7.50","7.42","5.25","7.67","7.75","10.00","10.00","10.00","0.00","4.00","0.00","4.00"
1003,"Arabica","Bourbon","Green","7.50","7.25","7.00","7.25","7.50","7.25","10.00","10.00","10.00","0.11","0.00","0.00","1.00"
1004,"Arabica","Typica","Bluish-Green","7.25","7.17","7.17","7.25","7.50","7.33","10.00","10.00","10.00","0.12","0.00","0.00","0.00"
1005,"Arabica","Caturra","Green","7.42","7.25","7.25","7.33","7.25","7.17","10.00","10.00","10.00","0.12","0.00","0.00","1.00"
1006,"Arabica","Mundo Novo","Green","7.67","7.75","7.83","7.75","7.83","7.75","10.00","6.67","10.00","0.12","0.00","0.00","0.00"
1007,"Arabica","Other","Green","7.33","7.33","7.08","7.42","7.17","7.33","10.00","10.00","10.00","0.12","0.00","0.00","5.00"
1008,"Arabica","SL14","Green","7.33","6.92","7.17","7.33","7.42","7.42","10.00","10.00","10.00","0.12","0.00","0.00","3.00"
1009,"Arabica","Typica","Green","7.50","6.92","7.33","7.33","7.33","7.33","10.00","10.00","10.00","0.11","0.00","0.00","0.00"
1010,"Arabica",NULL,"Green","7.33","7.42","7.25","7.42","7.25","7.17","10.00","10.00","10.00","0.00","0.00","0.00","3.00"
1011,"Arabica","Other","Green","7.08","7.33","7.33","7.33","7.42","7.25","10.00","10.00","10.00","0.12","0.00","0.00","12.00"
1012,"Arabica","Typica","Green","7.58","7.67","7.50","7.67","7.58","7.50","8.00","10.00","10.00","0.00","0.00","0.00","8.00"
1013,"Arabica","Other","Blue-Green","7.33","7.17","7.25","7.33","7.33","7.25","10.00","10.00","10.00","0.00","0.00","0.00","0.00"
1014,"Arabica","Bourbon","Green","7.67","7.67","7.33","7.58","7.67","7.50","9.33","9.33","9.33","0.10","0.00","0.00","2.00"
1015,"Arabica","SL28","Green","7.17","7.58","7.50","7.50","8.00","7.75","10.00","10.00","10.00","0.11","0.00","0.00","3.00"
1016,"Arabica","Bourbon","Green","7.50","7.33","7.17","7.42","7.50","7.33","9.33","10.00","10.00","0.11","0.00","0.00","11.00"
1017,"Arabica","Other",NULL,"7.17","7.42","7.00","7.58","7.33","7.00","10.00","10.00","10.00","0.00","0.00","0.00","5.00"
1018,"Arabica","Hawaiian Kona","Bluish-Green","7.42","7.08","7.17","7.17","7.58","7.25","10.00","10.00","10.00","0.10","0.00","2.00","5.00"
1019,"Arabica","Other","Green","7.33","7.17","7.17","7.25","7.42","7.33","10.00","10.00","10.00","0.12","0.00","0.00","0.00"
1020,"Arabica","Yellow Bourbon","Green","7.25","7.33","7.25","7.25","7.25","7.33","10.00","10.00","10.00","0.12","0.00","0.00","8.00"
1021,"Arabica","Typica","Green","7.92","7.67","7.33","7.08","7.08","7.08","10.00","10.00","10.00","0.09","0.00","0.00","0.00"
1022,"Arabica","Bourbon","None","7.17","7.42","7.17","7.25","7.25","7.33","10.00","10.00","10.00","0.10","0.00","0.00","0.00"
1023,"Arabica","Caturra","Green","7.33","7.08","7.25","7.00","7.50","7.42","10.00","10.00","10.00","0.10","0.00","1.00","3.00"
1024,"Arabica","Pacas","Green","7.58","7.42","6.92","7.50","7.25","7.17","10.00","10.00","10.00","0.12","0.00","2.00","5.00"
1025,"Arabica","Typica",NULL,"7.42","7.25","7.25","7.25","7.25","7.25","10.00","10.00","10.00","0.11","0.00","0.00","0.00"
1026,"Arabica","Typica","Green","7.25","7.17","7.08","7.08","7.08","8.08","10.00","10.00","10.00","0.11","0.00","0.00","0.00"
1027,"Arabica","Typica","Green","7.42","7.25","7.25","7.25","7.25","7.25","10.00","10.00","10.00","0.11","0.00","0.00","0.00"
1028,"Arabica","Typica","Green","7.58","7.33","7.08","7.50","7.17","7.25","10.00","10.00","10.00","0.13","0.00","0.00","12.00"
1029,"Arabica","Peaberry",NULL,"7.67","7.58","7.33","7.33","7.17","7.00","10.00","10.00","10.00","0.00","0.00","0.00","0.00"
1030,"Arabica","Catimor","Green","7.42","7.33","7.17","7.17","7.17","7.25","10.00","10.00","10.00","0.00","0.00","0.00","0.00"
1031,"Arabica","Caturra","Green","7.67","7.25","7.08","7.33","7.17","7.25","10.00","10.00","10.00","0.11","0.00","0.00","1.00"
1032,"Arabica","Catuai","Green","7.17","7.08","7.25","7.42","7.25","7.33","10.00","10.00","10.00","0.13","0.00","0.00","7.00"
1033,"Arabica","Typica","Green","7.33","7.25","7.33","7.33","7.25","7.17","10.00","10.00","10.00","0.11","0.00","0.00","3.00"
1034,"Arabica","Bourbon","Green","7.50","7.17","7.33","7.25","7.17","7.17","10.00","10.00","10.00","0.13","0.00","0.00","1.00"
1035,"Arabica","Hawaiian Kona","Blue-Green","7.42","7.33","7.00","7.25","7.33","7.50","10.00","10.00","10.00","0.10","0.00","2.00","0.00"
1036,"Arabica",NULL,NULL,"7.33","7.33","7.00","6.83","7.33","7.67","10.00","10.00","10.00","0.01","0.00","0.00","1.00"
1037,"Arabica",NULL,"Green","7.17","7.25","7.08","7.17","7.25","7.58","10.00","10.00","10.00","0.00","0.00","0.00","1.00"
1038,"Arabica","Catuai","Green","6.92","7.50","7.00","7.58","7.50","7.08","10.00","10.00","10.00","0.00","0.00","0.00","2.00"
1039,"Arabica","Caturra","Green","7.50","7.33","7.00","7.42","7.17","7.17","10.00","10.00","10.00","0.12","0.00","0.00","1.00"
1040,"Arabica","Other","Green","7.25","7.25","7.17","7.25","7.33","7.25","10.00","10.00","10.00","0.12","0.00","0.00","5.00"
1041,"Arabica","Caturra","Green","7.50","7.33","7.00","7.42","7.25","7.17","10.00","10.00","10.00","0.11","0.00","0.00","2.00"
1042,"Arabica","Caturra","Green","7.25","7.33","7.17","7.33","7.33","7.17","10.00","10.00","10.00","0.11","0.00","1.00","4.00"
1043,"Arabica","Catuai","Green","7.42","7.17","7.08","7.42","7.25","7.25","10.00","10.00","10.00","0.09","0.00","0.00","2.00"
1044,"Arabica","Catuai","Green","7.25","7.33","7.08","7.50","7.25","7.33","10.00","10.00","10.00","0.13","0.00","0.00","1.00"
1045,"Arabica","Caturra","Green","7.33","7.33","7.25","7.25","7.17","7.17","10.00","10.00","10.00","0.11","0.00","0.00","0.00"
1046,"Arabica","Typica","Green","7.58","7.33","7.42","7.25","7.50","7.50","9.33","9.33","10.00","0.11","0.00","0.00","2.00"
1047,"Arabica","Typica","Green","7.42","7.00","7.42","7.25","7.08","7.33","10.00","10.00","10.00","0.12","0.00","0.00","0.00"
1048,"Arabica","Arusha","Bluish-Green","7.08","7.33","7.17","7.25","7.33","7.67","10.00","10.00","10.00","0.13","0.00","0.00","6.00"
1049,"Arabica","Typica","Green","7.33","7.08","7.08","7.08","7.42","7.33","10.00","10.00","10.00","0.00","0.00","0.00","1.00"
1050,"Arabica","Mandheling","Blue-Green","7.58","7.42","7.00","7.67","7.50","7.50","9.33","9.33","10.00","0.13","0.00","0.00","1.00"
1051,"Arabica","Bourbon","Green","7.67","7.42","6.83","7.17","7.42","7.17","10.00","10.00","10.00","0.11","0.00","0.00","0.00"
1052,"Arabica","Caturra","Blue-Green","7.83","7.50","7.67","7.67","7.83","7.50","6.67","10.00","10.00","0.11","0.00","0.00","4.00"
1053,"Arabica","Caturra","Bluish-Green","7.50","7.25","7.17","7.17","7.25","7.17","10.00","10.00","10.00","0.12","0.00","0.00","1.00"
1054,"Arabica","Typica","Green","7.25","7.17","7.17","7.25","7.17","7.42","10.00","10.00","10.00","0.12","0.00","0.00","4.00"
1055,"Arabica","Caturra",NULL,"7.67","7.50","7.42","7.67","7.50","7.75","10.00","10.00","6.67","0.00","0.00","0.00","1.00"
1056,"Arabica","Bourbon","Green","7.67","7.17","7.00","7.50","7.00","7.00","10.00","10.00","10.00","0.12","0.00","0.00","5.00"
1057,"Arabica","Bourbon","Green","7.00","7.33","7.50","7.33","7.00","7.33","10.00","10.00","10.00","0.11","0.00","0.00","2.00"
1058,"Arabica","Bourbon","Green","7.00","7.50","7.33","7.17","7.17","7.17","10.00","10.00","10.00","0.11","0.00","0.00","3.00"
1059,"Arabica",NULL,NULL,"7.17","7.25","7.08","7.42","7.08","7.42","10.00","10.00","10.00","0.18","0.00","0.00","2.00"
1060,"Arabica",NULL,"Green","7.33","7.25","7.33","7.08","7.58","7.25","9.33","10.00","10.00","0.11","0.00","0.00","7.00"
1061,"Arabica",NULL,"Green","7.08","7.50","7.00","7.25","7.42","7.00","10.00","10.00","10.00","0.11","1.00","0.00","0.00"
1062,"Arabica","Other","Bluish-Green","7.25","7.08","7.08","7.33","7.33","7.25","10.00","10.00","10.00","0.12","0.00","0.00","1.00"
1063,"Arabica","Bourbon","Green","7.42","7.25","7.33","7.00","7.08","7.25","10.00","10.00","10.00","0.00","0.00","0.00","3.00"
1064,"Arabica","Caturra","Green","7.50","7.17","7.00","7.42","7.33","7.00","10.00","10.00","10.00","0.11","0.00","0.00","5.00"
1065,"Arabica","Bourbon","Green","7.17","7.42","6.83","7.50","7.17","7.25","10.00","10.00","10.00","0.11","0.00","0.00","5.00"
1066,"Arabica",NULL,NULL,"7.42","7.58","7.50","7.92","7.83","7.83","8.67","8.67","9.33","0.00","0.00","0.00","0.00"
1067,"Arabica",NULL,NULL,"7.08","7.25","7.00","7.50","7.08","7.33","10.00","10.00","10.00","0.00","0.00","0.00","2.00"
1068,"Arabica","Other","Blue-Green","7.17","7.17","7.17","7.42","7.17","7.25","10.00","10.00","10.00","0.00","0.00","0.00","0.00"
1069,"Arabica","Caturra","Green","7.33","7.25","7.08","7.17","7.25","7.17","10.00","10.00","10.00","0.10","0.00","0.00","4.00"
1070,"Arabica","Catuai","Green","7.58","7.33","7.00","7.17","7.33","7.08","10.00","10.00","10.00","0.11","0.00","0.00","5.00"
1071,"Arabica",NULL,"Green","7.25","7.25","7.17","7.17","7.25","7.17","10.00","10.00","10.00","0.12","0.00","0.00","0.00"
1072,"Arabica","Yellow Bourbon","Green","7.25","7.33","7.17","7.50","7.33","7.25","9.33","10.00","10.00","0.11","0.00","0.00","3.00"
1073,"Arabica","Other","Green","7.17","7.33","7.17","7.42","7.25","7.08","10.00","10.00","10.00","0.00","0.00","0.00","2.00"
1074,"Arabica","Other","Green","7.50","7.17","6.83","7.50","7.17","7.17","10.00","10.00","10.00","0.11","0.00","0.00","3.00"
1075,"Arabica","Yellow Bourbon","None","7.42","7.42","7.08","7.33","7.67","7.50","9.33","9.33","10.00","0.10","0.00","0.00","10.00"
1076,"Arabica","Hawaiian Kona","Green","7.42","7.33","7.33","7.58","7.58","7.42","8.67","10.00","10.00","0.11","0.00","1.00","0.00"
1077,"Arabica","Bourbon","Green","7.50","7.50","7.00","7.67","7.17","7.00","10.00","10.00","10.00","0.12","0.00","1.00","1.00"
1078,"Arabica","Typica","None","7.25","7.25","7.08","7.33","7.25","7.17","10.00","10.00","10.00","0.15","0.00","0.00","1.00"
1079,"Arabica",NULL,"Green","7.25","7.42","7.00","7.42","7.33","7.00","10.00","10.00","10.00","0.10","0.00","0.00","0.00"
1080,"Arabica","Typica","Green","7.58","7.17","7.17","7.17","7.17","7.17","10.00","10.00","10.00","0.14","0.00","0.00","0.00"
1081,"Arabica","Bourbon","Green","7.33","7.17","7.08","7.08","7.33","7.17","10.00","10.00","10.00","0.00","0.00","0.00","1.00"
1082,"Arabica","Other","Green","7.25","7.08","7.25","7.17","7.33","7.17","10.00","10.00","10.00","0.17","0.00","0.00","14.00"
1083,"Arabica","Typica","Green","7.25","7.25","7.17","7.25","7.25","7.25","10.00","10.00","10.00","0.11","0.00","0.00","0.00"
1084,"Arabica","Typica","Green","6.92","7.17","7.08","7.50","7.33","7.17","10.00","10.00","10.00","0.10","0.00","2.00","4.00"
1085,"Arabica","Caturra","Green","7.42","7.08","7.08","7.33","7.25","7.17","10.00","10.00","10.00","0.12","0.00","4.00","16.00"
1086,"Arabica",NULL,"Green","7.08","7.25","7.17","7.33","7.08","7.08","10.00","10.00","10.00","0.12","0.00","0.00","0.00"
1087,"Arabica","Bourbon","Green","7.25","7.17","7.00","7.25","7.42","7.08","10.00","10.00","10.00","0.13","0.00","0.00","5.00"
1088,"Arabica","Other","Bluish-Green","7.25","7.17","7.25","7.25","7.25","7.08","10.00","10.00","10.00","0.12","0.00","0.00","5.00"
1089,"Arabica","Yellow Bourbon","Green","7.25","7.25","7.08","7.25","7.25","7.25","10.00","10.00","10.00","0.11","0.00","0.00","0.00"
1090,"Arabica","Bourbon","Green","7.33","7.33","6.83","7.50","7.00","7.17","10.00","10.00","10.00","0.11","0.00","1.00","4.00"
1091,"Arabica","Typica","Green","7.25","7.08","7.08","7.33","7.33","7.17","10.00","10.00","10.00","0.11","0.00","0.00","21.00"
1092,"Arabica","Hawaiian Kona","Green","7.17","7.50","6.92","7.33","7.67","7.33","9.33","10.00","10.00","0.12","0.00","5.00","7.00"
1093,"Arabica",NULL,NULL,"7.25","7.25","7.25","7.33","7.50","8.00","9.33","9.33","10.00","0.10","0.00","0.00","1.00"
1094,"Arabica","Catuai","Green","7.17","7.33","7.42","7.08","7.00","7.00","10.00","10.00","10.00","0.11","1.00","0.00","1.00"
1095,"Arabica","Caturra","Green","7.25","7.25","7.00","7.00","7.42","7.00","10.00","10.00","10.00","0.10","0.00","0.00","4.00"
1096,"Arabica","Caturra","Green","7.25","7.17","7.00","7.33","7.33","7.00","10.00","10.00","10.00","0.10","0.00","0.00","2.00"
1097,"Arabica","Other","Green","8.00","7.08","7.00","7.33","7.08","6.92","10.00","10.00","10.00","0.11","0.00","1.00","26.00"
1098,"Arabica","Catuai","Green","7.42","7.00","7.08","7.00","7.17","7.33","10.00","10.00","10.00","0.00","0.00","0.00","1.00"
1099,"Arabica","Caturra","Green","7.08","6.92","7.00","7.25","7.50","7.25","10.00","10.00","10.00","0.11","0.00","0.00","2.00"
1100,"Arabica","Hawaiian Kona","Green","7.50","7.08","7.67","7.67","7.42","7.58","9.33","9.33","9.33","0.12","0.00","4.00","13.00"
1101,"Arabica","Typica","Green","7.42","8.00","7.83","7.75","8.08","7.58","8.67","8.67","8.67","0.10","0.00","0.00","0.00"
1102,"Arabica","Typica","Green","7.25","7.08","7.25","7.25","7.17","7.25","10.00","10.00","10.00","0.11","0.00","0.00","0.00"
1103,"Arabica","Caturra","Green","7.00","7.17","7.33","7.33","7.00","7.17","10.00","10.00","10.00","0.11","0.00","1.00","12.00"
1104,"Arabica","Caturra","None","7.58","7.33","7.17","7.25","6.75","7.00","10.00","10.00","10.00","0.11","0.00","2.00","8.00"
1105,"Arabica","Catimor",NULL,"7.42","7.25","7.25","7.58","7.42","7.33","8.67","10.00","10.00","0.00","0.00","0.00","2.00"
1106,"Arabica","Caturra",NULL,"7.17","7.08","7.08","7.33","7.25","7.08","10.00","10.00","10.00","0.11","0.00","0.00","2.00"
1107,"Arabica","Catuai","Green","7.25","7.25","7.00","7.17","7.08","7.08","10.00","10.00","10.00","0.11","0.00","0.00","0.00"
1108,"Arabica","Bourbon","Green","7.33","7.33","7.00","7.17","7.17","7.17","10.00","10.00","10.00","0.11","0.00","0.00","2.00"
1109,"Arabica","Typica","Green","7.33","7.08","6.92","7.42","7.25","7.08","10.00","10.00","10.00","0.11","0.00","0.00","2.00"
1110,"Arabica","Typica","Green","7.58","7.42","7.33","7.50","7.08","7.17","8.67","10.00","10.00","0.14","0.00","1.00","2.00"
1111,"Arabica","Bourbon","Green","7.33","7.33","7.17","7.08","7.25","7.00","10.00","10.00","10.00","0.12","0.00","0.00","12.00"
1112,"Arabica","Bourbon","Green","7.33","7.33","7.00","7.33","7.00","7.00","10.00","10.00","10.00","0.11","0.00","0.00","5.00"
1113,"Arabica",NULL,NULL,"7.58","7.50","7.33","7.33","7.67","7.33","9.33","9.33","9.33","0.05","0.00","12.00","1.00"
1114,"Arabica","Bourbon","Green","7.17","7.17","7.00","7.17","7.25","7.25","10.00","10.00","10.00","0.11","0.00","0.00","5.00"
1115,"Arabica","Typica","Green","7.42","7.25","7.25","7.17","7.00","7.00","10.00","10.00","10.00","0.07","0.00","0.00","0.00"
1116,"Arabica",NULL,"Green","7.25","7.17","6.92","7.25","7.17","7.25","10.00","10.00","10.00","0.10","0.00","0.00","4.00"
1117,"Arabica","Typica","Green","7.25","7.25","7.25","7.25","7.08","7.00","10.00","10.00","10.00","0.11","0.00","0.00","0.00"
1118,"Arabica","Typica","Green","7.25","7.25","7.25","7.00","7.25","7.08","10.00","10.00","10.00","0.11","0.00","0.00","0.00"
1119,"Arabica","Typica","Green","7.25","7.25","7.25","7.08","7.17","7.08","10.00","10.00","10.00","0.11","0.00","0.00","0.00"
1120,"Arabica","Typica","None","7.33","7.17","7.25","7.08","7.08","7.08","10.00","10.00","10.00","0.15","0.00","0.00","0.00"
1121,"Arabica","Typica","Green","7.25","7.08","7.00","7.17","7.33","7.17","10.00","10.00","10.00","0.14","0.00","1.00","17.00"
1122,"Arabica","Caturra","Green","7.33","7.08","6.92","7.08","7.42","7.17","10.00","10.00","10.00","0.10","0.00","0.00","5.00"
1123,"Arabica","Other","Green","7.17","7.33","7.00","7.42","7.17","7.00","10.00","10.00","10.00","0.00","0.00","0.00","4.00"
1124,"Arabica","Typica","Green","7.58","7.75","7.42","7.50","7.50","7.50","8.67","8.67","10.00","0.00","0.00","0.00","2.00"
1125,"Arabica","Typica","Green","7.25","7.25","7.25","7.00","7.25","7.00","10.00","10.00","10.00","0.11","0.00","0.00","0.00"
1126,"Arabica",NULL,"Green","7.33","6.67","7.08","7.42","7.42","7.08","10.00","10.00","10.00","0.00","0.00","0.00","0.00"
1127,"Arabica","Typica","Green","7.25","7.25","7.08","7.17","7.33","7.33","9.33","10.00","10.00","0.12","0.00","0.00","9.00"
1128,"Arabica","Other","Green","7.08","7.33","7.00","7.33","7.08","7.00","10.00","10.00","10.00","0.11","0.00","0.00","12.00"
1129,"Arabica",NULL,NULL,"7.42","7.42","7.50","7.92","7.75","7.58","8.67","9.33","8.67","0.05","0.00","0.00","2.00"
1130,"Arabica",NULL,"Green","7.83","7.67","7.58","7.75","7.83","7.17","6.67","10.00","10.00","0.00","0.00","0.00","1.00"
1131,"Arabica","Hawaiian Kona","Green","7.50","7.00","7.00","6.92","7.33","7.17","10.00","10.00","10.00","0.11","0.00","1.00","3.00"
1132,"Arabica","Bourbon","Green","7.33","7.08","7.08","7.33","7.42","7.17","9.33","10.00","10.00","0.12","0.00","0.00","4.00"
1133,"Arabica","Other","Green","7.17","7.17","6.92","7.25","7.33","7.08","10.00","10.00","10.00","0.12","0.00","1.00","7.00"
1134,"Arabica","Bourbon",NULL,"7.50","7.17","7.00","7.17","7.25","7.08","10.00","10.00","10.00","0.00","0.00","0.00","0.00"
1135,"Arabica","Catuai","Green","7.17","7.08","7.08","7.08","7.50","7.33","9.33","10.00","10.00","0.11","0.00","0.00","3.00"
1136,"Arabica","Typica","Green","7.33","7.25","7.00","7.42","7.17","7.17","9.33","10.00","10.00","0.12","0.00","0.00","6.00"
1137,"Arabica","Mundo Novo","Green","7.17","7.33","7.08","7.58","7.33","7.08","10.00","9.33","10.00","0.11","0.00","0.00","0.00"
1138,"Arabica",NULL,NULL,"7.50","7.42","7.58","7.42","7.50","7.58","8.67","8.67","10.00","0.05","0.00","3.00","0.00"
1139,"Arabica","SL34",NULL,"7.00","7.08","7.00","7.17","7.25","7.25","10.00","10.00","10.00","0.11","1.00","0.00","5.00"
1140,"Arabica","Bourbon","Green","7.33","7.25","6.92","7.33","7.25","7.33","9.33","10.00","10.00","0.10","0.00","0.00","2.00"
1141,"Arabica","Caturra","Green","6.83","7.17","7.17","6.92","7.50","7.08","10.00","10.00","10.00","0.11","0.00","0.00","0.00"
1142,"Arabica","Typica","Green","7.17","7.08","7.00","7.25","7.50","7.00","10.00","10.00","10.00","0.12","0.00","0.00","3.00"
1143,"Arabica","Hawaiian Kona","Blue-Green","7.58","7.08","6.83","7.17","7.50","7.17","9.33","10.00","10.00","0.12","0.00","7.00","10.00"
1144,"Arabica","Bourbon","Green","7.50","7.42","7.25","7.58","7.33","7.42","9.33","9.33","9.33","0.10","4.00","0.00","1.00"
1145,"Arabica","Typica",NULL,"7.75","7.33","7.17","7.33","7.67","7.83","9.33","9.33","8.67","0.00","0.00","0.00","0.00"
1146,"Arabica","Typica","Blue-Green","7.08","7.08","7.25","7.00","7.17","7.17","10.00","10.00","10.00","0.10","0.00","0.00","0.00"
1147,"Arabica",NULL,"Green","7.25","7.08","6.92","7.50","7.08","6.92","10.00","10.00","10.00","0.12","0.00","0.00","0.00"
1148,"Arabica",NULL,"Green","7.00","7.08","7.00","7.25","7.50","7.42","9.33","10.00","10.00","0.12","0.00","1.00","2.00"
1149,"Arabica","Catuai","Bluish-Green","7.58","7.50","7.67","7.75","7.67","7.58","8.00","8.00","10.00","0.10","0.00","0.00","4.00"
1150,"Arabica","Typica","Green","7.58","7.08","7.00","7.00","7.50","6.92","10.00","10.00","10.00","0.12","0.00","0.00","4.00"
1151,"Arabica","Bourbon","Green","7.58","7.08","6.92","7.58","7.50","6.92","10.00","9.33","10.00","0.13","0.00","0.00","4.00"
1152,"Arabica","Bourbon","Green","7.25","7.08","7.00","7.17","7.17","7.08","10.00","10.00","10.00","0.12","0.00","0.00","5.00"
1153,"Arabica","Bourbon","None","7.25","7.17","7.17","7.08","7.17","7.00","10.00","10.00","10.00","0.14","0.00","0.00","0.00"
1154,"Arabica","Typica","Green","7.33","7.25","7.00","7.08","7.08","7.00","10.00","10.00","10.00","0.10","0.00","1.00","22.00"
1155,"Arabica","Bourbon","Green","7.58","7.33","7.50","7.33","7.00","7.33","9.33","9.33","9.33","0.00","0.00","0.00","4.00"
1156,"Arabica","Typica",NULL,"7.25","6.83","6.92","7.08","7.25","7.08","10.00","10.00","10.00","0.12","0.00","0.00","7.00"
1157,"Arabica","Bourbon","Green","7.42","7.42","7.25","7.58","7.42","7.33","9.33","9.33","9.33","0.10","2.00","0.00","1.00"
1158,"Arabica","Bourbon","Bluish-Green","7.25","7.08","7.00","6.83","7.33","7.17","10.00","10.00","10.00","0.00","0.00","0.00","12.00"
1159,"Arabica",NULL,"Blue-Green","6.92","7.17","6.83","7.42","7.17","7.08","10.00","10.00","10.00","0.12","0.00","0.00","0.00"
1160,"Arabica","Bourbon","Green","7.50","7.00","6.83","7.08","7.08","7.17","10.00","10.00","10.00","0.11","0.00","0.00","6.00"
1161,"Arabica","Typica","Green","7.42","7.25","6.83","7.58","7.17","6.58","10.00","10.00","10.00","0.12","0.00","0.00","6.00"
1162,"Arabica","Caturra","None","7.33","7.17","7.00","6.75","7.08","7.00","10.00","10.00","10.00","0.13","0.00","5.00","6.00"
1163,"Arabica","Mundo Novo",NULL,"6.92","7.17","7.17","7.17","7.08","7.08","10.00","10.00","10.00","0.00","0.00","0.00","9.00"
1164,"Arabica","Peaberry",NULL,"7.17","7.17","7.00","7.00","7.25","6.92","10.00","10.00","10.00","0.00","0.00","1.00","0.00"
1165,"Arabica","Typica","None","7.08","7.00","6.92","7.33","7.25","7.08","10.00","10.00","10.00","0.12","0.00","0.00","11.00"
1166,"Arabica","Caturra","Green","7.25","6.92","6.92","7.33","7.25","7.00","10.00","10.00","10.00","0.13","0.00","0.00","5.00"
1167,"Arabica",NULL,NULL,"7.25","7.17","7.00","6.75","7.17","7.33","10.00","10.00","10.00","0.10","0.00","0.00","4.00"
1168,"Arabica",NULL,NULL,"7.08","7.00","6.83","7.33","7.25","7.00","10.00","10.00","10.00","0.17","0.00","1.00","19.00"
1169,"Arabica","Caturra","Green","6.92","6.92","7.00","7.42","7.25","7.00","10.00","10.00","10.00","0.12","0.00","0.00","6.00"
1170,"Arabica","Typica",NULL,"6.92","7.00","7.17","7.00","7.42","7.00","10.00","10.00","10.00","0.00","0.00","0.00","1.00"
1171,"Arabica","Caturra","Green","7.83","7.50","7.42","7.42","7.67","7.50","10.00","6.67","10.00","0.00","0.00","0.00","2.00"
1172,"Arabica","Caturra","Green","7.25","7.08","6.92","7.25","7.58","7.08","9.33","10.00","10.00","0.12","0.00","1.00","20.00"
1173,"Arabica","Typica","Bluish-Green","7.25","7.33","7.00","7.25","7.17","7.17","9.33","10.00","10.00","0.12","0.00","0.00","5.00"
1174,"Arabica","Bourbon","Green","7.08","7.33","7.25","7.58","7.33","7.42","9.33","9.33","9.33","0.10","0.00","0.00","2.00"
1175,"Arabica","Other","Green","7.25","7.33","6.83","7.00","7.00","7.17","10.00","10.00","10.00","0.10","0.00","1.00","4.00"
1176,"Arabica","Typica","Green","7.00","6.83","6.83","7.42","7.33","7.17","10.00","10.00","10.00","0.13","0.00","0.00","30.00"
1177,"Arabica",NULL,"Bluish-Green","7.42","7.25","6.83","7.00","7.33","7.08","9.33","10.00","10.00","0.13","0.00","1.00","2.00"
1178,"Arabica","Caturra","Green","7.42","7.25","6.75","7.25","7.42","7.25","9.33","9.33","10.00","0.00","0.00","0.00","3.00"
1179,"Arabica","Typica","None","7.00","7.00","6.83","7.33","7.42","6.92","10.00","10.00","10.00","0.14","0.00","0.00","23.00"
1180,"Arabica","Typica","Green","7.42","7.17","7.08","7.17","7.08","7.08","9.33","10.00","10.00","0.14","0.00","0.00","19.00"
1181,"Arabica","Bourbon","Green","7.17","6.50","6.33","7.25","7.58","7.33","10.00","10.00","10.00","0.11","0.00","0.00","6.00"
1182,"Arabica","Typica","Blue-Green","7.08","6.83","6.83","7.25","7.42","7.08","10.00","10.00","10.00","0.11","0.00","0.00","0.00"
